item_id,item_name
7759,"bow of frost"
776,"iron dagger of shock"
7760,"girdle of shalidor's curse"
7761,"sword of the worm"
7762,"orichalc sword of poison"
7763,"oak bow of absorb magicka"
7764,"calcinium dagger of hardening"
7765,"undiscovered light armor"
7766,"hircine's restoration staff"
7767,"oak bow of poison"
7768,"galatite dagger of foulness"
7769,"hircine's lightning staff"
777,"garlic guar stuffed grape leaves"
7770,"nightwood inferno staff of absorb health"
7772,"boots of the eyes of mara"
7773,"guards of tava's favor"
7774,"lesser glyph of bracing"
7775,"ruby ash restoration staff of hardening"
7776,"nightwood restoration staff of hardening"
7777,"clever alchemist jerkin"
7778,"clever alchemist lightning staff"
7779,"dagger of tava's favor"
778,"dwarven cuirass"
7780,"petty glyph of decrease spell harm"
7781,"hircine's inferno staff"
7782,"breeches of tava's favor"
7783,"bracers of tava's favor"
7784,"jack of tava's favor"
7785,"crafting motif 24: outlaw helmets"
7786,"ebon ice staff"
7787,"axe of kagrenac's hope"
7788,"eternal hunt dagger"
779,"hearthfire harvest pilaf"
7792,"nightwood bow of crushing"
7793,"helm of the eyes of mara"
7794,"unsung 1h weapon"
7795,"eternal hunt jerkin"
7796,"congealed cheese"
7797,"eternal hunt shoes"
7798,"eternal hunt gloves"
7799,"steel sword of absorb health"
78,"leg guards of the red mountain"
780,"ebonthread gloves of stamina"
7800,"cloudy tonsil tingle tonic"
7801,"eternal hunt epaulets"
7802,"eternal hunt breeches"
7803,"cast-off iron sword"
7804,"ash bow of poison"
7805,"maple lightning staff of hardening"
7806,"galatite greatsword of absorb stamina"
7808,"inferno staff of the worm"
7809,"copper necklace of shock resist"
781,"helmet of the undaunted bastion"
7810,"ebon lightning staff"
7811,"inferior glyph of foulness"
7812,"orichalc maul of foulness"
7813,"steel sword of absorb stamina"
7815,"hickory restoration staff of poison"
7816,"eternal hunt gauntlets"
7817,"loop of devotion"
7818,"moderate glyph of disease resist"
7819,"iron battle axe of foulness"
782,"fell helmet of magicka"
7820,"slight glyph of potion boost"
7821,"oak ice staff of decrease health"
7822,"unknown 1h weapon"
7823,"eternal hunt mace"
7824,"jerkin of tava's favor"
7825,"yew lightning staff of poison"
7826,"cold west weald corn chowder"
7828,"rubedite battle axe of crushing"
7829,"dwarven sword of absorb health"
783,"jasrana tea tonic"
7830,"truly superb glyph of frost resist"
7831,"yew lightning staff of absorb magicka"
7833,"cuirass of redistribution"
7834,"rubedite greatsword of absorb health"
7835,"exotic metal weapon"
7836,"oak inferno staff of absorb health"
7837,"iron sword of absorb stamina"
7838,"essence of hindering"
7839,"jubilee cake voucher"
784,"breeches of redistribution"
7840,"shield"
7841,"galatite battle axe of absorb stamina"
7842,"stolen goods"
7843,"sash of orgnum's scales"
7844,"hammer of the willow's path"
7845,"copper necklace of poison resist"
7846,"ebon greatsword of absorb health"
7847,"ruby ash bow of absorb health"
7848,"guards of orgnum's scales"
7849,"ash restoration staff of absorb magicka"
7850,"galatite dagger of absorb health"
7851,"iron sword of decrease health"
7852,"jack of orgnum's scales"
7853,"crafting motif 23: malacath style"
7854,"pewter necklace of health recovery"
7855,"magnus' maul"
7856,"shoes of oblivion's foe"
7857,"iron sword of hardening"
7858,"ice staff of orgnum's scales"
7859,"sash of shalidor's curse"
786,"recipe: gazelle cutlet with minced pumpkin"
7860,"shirt of orgnum's scales"
7861,"shoes of orgnum's scales"
7862,"breeches of orgnum's scales"
7863,"restoration staff"
7864,"bracers of orgnum's scales"
7865,"robe of cyrodiil's light"
7866,"eternal hunt sash"
7867,"dagger of orgnum's scales"
7869,"exemplary nirnhoned sash"
787,"voidsteel greatsword of flame"
7870,"gloves of orgnum's scales"
7871,"nightwood bow of weapon damage"
7872,"hubalajad palace kitchen key"
7875,"birch bow of absorb magicka"
7876,"undiscovered medium armor"
7877,"flat tawny port"
7878,"exemplary nirnhoned ice staff"
7879,"unexplained light armor"
788,"girdle of torug's pact"
7880,"hat of orgnum's scales"
7881,"ruby ash lightning staff of hardening"
7882,"platinum necklace of shock resist"
7883,"dominion iceball trebuchet"
7884,"voidsteel pauldrons of stamina"
7885,"maple bow of decrease health"
7886,"exemplary nirnhoned breeches"
7887,"cold vvardenfell ash yam loaf"
7888,"maul of alessia's bulwark"
7889,"ash ice staff of absorb magicka"
789,"shoes of the eyes of mara"
7891,"great axe of obedience"
7892,"exemplary nirnhoned girdle"
7893,"exemplary nirnhoned shield"
7894,"flat red rye beer"
7895,"eternal hunt lightning staff"
7896,"hammer of the arena"
7897,"oak lightning staff of weapon damage"
7898,"dwarven sword of absorb stamina"
7899,"maple restoration staff of absorb stamina"
79,"moderate glyph of weapon damage"
790,"galatite ingot"
7900,"iron sword of absorb magicka"
7901,"unidentified weapon"
7902,"pewter ring of decrease spell harm"
7903,"orichalc mace of poison"
7904,"restoration staff of morkuldin"
7905,"hickory bow of poison"
7906,"pewter ring of decrease physical harm"
7907,"orichalc axe of absorb health"
7908,"exemplary nirnhoned guards"
7909,"sabatons of varen's legacy"
791,"dominion's arm cops"
7910,"sabatons of imperial physique"
7911,"the vicecanon's gloves"
7912,"gladiator's jack"
7913,"greaves of varen's legacy"
7915,"galerion's sabatons"
7916,"gladiator's girdle"
7917,"galerion's boots"
7918,"gloves of varen's legacy"
7919,"torchbug thorax"
792,"nightwood restoration staff of shock"
7920,"spider egg"
7921,"jerkin of varen's legacy"
7923,"belt of flanking"
7924,"grease"
7925,"belt of shalidor's curse"
7926,"the vicecanon's gauntlets"
7927,"sithis' sabatons"
7928,"galerion's robe"
7929,"pelinal's sash"
793,"khenarthi's wings chai"
7931,"galerion's gauntlets"
7932,"sash of varen's legacy"
7933,"sabatons of morihaus"
7934,"sithis' girdle"
7935,"galerion's shoes"
7936,"greaves of morihaus"
7937,"galerion's greaves"
7938,"the vicecanon's guards"
7939,"belt of varen's legacy"
794,"ash restoration staff of flame"
7940,"bracers of varen's legacy"
7941,"sabatons of the harbinger"
7942,"shoes of imperial physique"
7943,"pelinal's robe"
7944,"sithis' shoes"
7945,"the vicecanon's jack"
7946,"crafting motif 33: thieves guild style"
7947,"breeches of the harbinger"
7948,"jack of the viper"
7949,"crafting motif 29: soul shriven style"
795,"maul of willpower"
7950,"gladiator's breeches"
7951,"cuirass of morihaus"
7952,"eternal hunt hat"
7954,"guards of the harbinger"
7955,"girdle of imperial physique"
7956,"pelinal's sabatons"
7958,"girdle of morihaus"
7959,"gladiator's guards"
796,"purified water"
7960,"the vicecanon's bracers"
7961,"gladiator's robe"
7962,"elegant jerkin"
7963,"boots of flanking"
7964,"butterfly wing"
7965,"crafting motif 34: assassins league style"
7966,"gauntlets of imperial physique"
7967,"alkahest"
7968,"gladiator's sabatons"
7969,"sithis' boots"
797,"stonechewer maul"
7970,"shoes of varen's legacy"
7971,"sithis' gloves"
7972,"bracers of the harbinger"
7973,"sash of imperial physique"
7974,"jerkin of imperial physique"
7975,"gladiator's belt"
7976,"pelinal's boots"
7977,"galerion's sash"
7978,"gladiator's gloves"
7979,"sithis' bracers"
798,"splendid glyph of magicka"
7980,"dwarven battle axe of decrease health"
7981,"exemplary nirnhoned helm"
7982,"sithis' breeches"
7983,"pelinal's gloves"
7984,"guards of flanking"
7985,"gladiator's jerkin"
7986,"the vicecanon's sabatons"
7987,"crafting motif 21: ancient orc style"
7988,"greaves of imperial physique"
7989,"pelinal's belt"
799,"girdle of elf bane"
7990,"cuirass of imperial physique"
7991,"breeches of varen's legacy"
7992,"cuirass of the harbinger"
7993,"gauntlets of morihaus"
7994,"girdle of varen's legacy"
7996,"the vicecanon's belt"
7997,"pelinal's gauntlets"
7998,"jack of imperial physique"
7999,"jack of varen's legacy"
8,"voidsteel dagger of shock"
80,"render's axe"
800,"flaming oil"
8000,"slime"
8001,"guards of imperial physique"
8003,"sithis' guards"
8004,"galerion's bracers"
8008,"boots of imperial physique"
8009,"gloves of imperial physique"
801,"salmon"
8010,"guards of varen's legacy"
8011,"galerion's girdle"
8012,"pelinal's breeches"
8013,"galerion's breeches"
8014,"beetle scuttle"
8015,"pelinal's cuirass"
8016,"gladiator's bracers"
8017,"pelinal's jack"
8018,"gladiator's sash"
8019,"night-oil"
802,"recipe: black coffee"
8020,"galerion's gloves"
8021,"gladiator's shoes"
8022,"gloves of the harbinger"
8023,"cuirass of varen's legacy"
8025,"boots of varen's legacy"
8027,"robe of imperial physique"
8029,"arm cops of shalidor's curse"
803,"jack of redistribution"
8030,"gauntlets of the harbinger"
8031,"breeches of imperial physique"
8032,"galerion's belt"
8033,"gladiator's gauntlets"
8034,"crafting motif 32: abah's watch style"
8035,"pelinal's shoes"
8036,"sithis' robe"
8037,"pelinal's guards"
804,"ironthread hat"
8041,"bracers of imperial physique"
8042,"birch ice staff of decrease health"
8043,"gauntlets of varen's legacy"
8044,"sithis' sash"
8045,"sithis' jack"
8046,"ichor"
8047,"sithis' jerkin"
8048,"the vicecanon's shoes"
8050,"greaves of the harbinger"
8051,"pelinal's greaves"
8052,"sithis' belt"
8053,"distillate of spell protection"
8054,"belt of imperial physique"
8055,"crafting motif 24: outlaw style"
8056,"pelinal's girdle"
8057,"crafting motif 22: trinimac style"
8058,"jack of flanking"
8059,"sithis' gauntlets"
806,"recipe: sweet slaughterfish tea"
8060,"pelinal's bracers"
8061,"girdle of the harbinger"
8063,"gladiator's cuirass"
8064,"tarblack"
8065,"sithis' cuirass"
8066,"sithis' greaves"
8067,"terebinthine"
8069,"pelinal's jerkin"
807,"grandmam's roast rabbit"
8070,"bracers of flanking"
8071,"gladiator's greaves"
8072,"robe of varen's legacy"
8073,"the vicecanon's boots"
8074,"pitch-bile"
8075,"galerion's guards"
8076,"gall"
8077,"gladiator's boots"
8078,"crafting motif 33: thieves guild gloves"
8079,"crafting motif 34: assassins league daggers"
808,"strong glyph of reduce spell cost"
8080,"crafting motif 34: assassins league gloves"
8081,"crafting motif 34: assassins league maces"
8082,"crafting motif 33: thieves guild daggers"
8083,"crafting motif 34: assassins league staves"
8084,"crafting motif 34: assassins league swords"
8085,"crafting motif 34: assassins league belts"
8086,"crafting motif 33: thieves guild shoulders"
8087,"crafting motif 34: assassins league boots"
8088,"crafting motif 34: assassins league chests"
8089,"crafting motif 34: assassins league shoulders"
809,"quicksilver sword"
8090,"crafting motif 34: assassins league shields"
8091,"crafting motif 33: thieves guild chests"
8092,"crafting motif 34: assassins league axes"
8093,"cloudy damage health poison vi"
8094,"polished shilling"
8095,"the vicecanon's arm cops"
8096,"cloudy gradual ravage health poison vii"
8097,"damage health poison v"
8098,"mace of flanking"
8099,"sithis' hat"
81,"monumental glyph of disease resist"
810,"restoration staff of night's silence"
8100,"cloudy damage health poison v"
8101,"sword of morihaus"
8102,"mudcrab chitin"
8103,"dagger of the harbinger"
8104,"arm cops of flanking"
8105,"sithis' helm"
8106,"cloudy hindering poison iii"
8107,"helm of the lunar bastion"
8108,"moondancer sash"
8109,"drain health poison ix"
811,"voidsteel sword of shock"
8110,"sithis' sword"
8111,"sword of imperial physique"
8112,"sithis' battle axe"
8113,"steel sword of crushing"
8114,"sithis' bow"
8115,"helm of morihaus"
8117,"protection-reversing poison ii"
8118,"eternal hunt inferno staff"
8119,"gladiator's shield"
8120,"necklace of the harbinger"
8121,"cloudy damage health poison iv"
8122,"cloudy gradual ravage health poison ix"
8123,"maiming poison ix"
8124,"hat of twilight remedy"
8125,"vitality-draining poison ix"
8126,"the vicecanon's maul"
8127,"ash inferno staff of absorb magicka"
8128,"axe of flanking"
8129,"helm of varen's legacy"
813,"sabatons of the undaunted bastion"
8130,"the vicecanon's ring"
8131,"sithis' ring"
8132,"the vicecanon's greatsword"
8133,"cloudy hindering poison vi"
8134,"shield of flanking"
8135,"crafting motif 33: thieves guild bows"
8136,"damage magicka poison ix"
8137,"arm cops of the viper"
8138,"dried blood"
8139,"pauldron of the lunar bastion"
814,"lost imperial band"
8140,"cloudy gradual ravage health poison iv"
8141,"orichalc sword of absorb health"
8142,"ring of imperial physique"
8143,"pauldron of the harbinger"
8144,"cloudy hindering poison ix"
8145,"cloudy damage health poison ix"
8146,"lightning staff of orgnum's scales"
8147,"cloudy gradual ravage health poison i"
8148,"ring of morihaus"
8149,"gladiator's arm cops"
815,"beech bow"
8150,"crafting motif 32: abah's watch boots"
8152,"fleshfly larva"
8153,"gradual health drain poison ix"
8154,"uncertainty poison ix"
8155,"the vicecanon's dagger"
8156,"bracers of redistribution"
8157,"conspicuous poison ix"
8158,"crafting motif 32: abah's watch shoulders"
8159,"damage health poison ix"
816,"spinner's taboo salad"
8160,"exemplary nirnhoned jerkin"
8161,"dagger of flanking"
8163,"the vicecanon's sword"
8164,"cloudy gradual ravage health poison iii"
8165,"lightning staff of flanking"
8166,"necklace of flanking"
8167,"sithis' axe"
8168,"maul of morihaus"
8169,"galerion's epaulets"
817,"average glyph of poison resist"
8170,"ward-draining poison ix"
8171,"breeches of cyrodiil's light"
8172,"entrapping poison ix"
8173,"sithis' dagger"
8174,"ring of the viper"
8175,"tainted blood"
8176,"elegant ring"
8177,"speed-draining poison ix"
8178,"cloudy gradual ravage health poison ii"
8179,"greatsword of imperial physique"
818,"recipe: psijic sage's mazte"
8180,"sword of flanking"
8181,"crafting motif 33: thieves guild legs"
8182,"scrib jelly"
8183,"the vicecanon's battle axe"
8184,"restoration staff of the harbinger"
8185,"damage stamina poison ix"
8186,"dagger of morihaus"
8187,"bracers of alkosh"
8188,"vitality-draining poison v"
8189,"ring of the dreugh king slayer"
819,"dwarven greatsword"
8190,"crafting motif 33: thieves guild swords"
8191,"cloudy gradual ravage health poison vi"
8192,"protection-reversing poison ix"
8193,"conspicuous poison ii"
8194,"sithis' necklace"
8195,"galerion's battle axe"
8196,"shield of varen's legacy"
8197,"drain stamina poison ix"
8198,"pelinal's sword"
8199,"restoration staff of the viper"
82,"monumental glyph of magicka"
820,"recipe: green bananas with garlic"
8200,"crafting motif 33: thieves guild axes"
8201,"crafting motif 34: assassins league helmets"
8202,"crafting motif 33: thieves guild shields"
8203,"bow of imperial physique"
8204,"galerion's axe"
8205,"moondancer shoes"
8206,"sithis' epaulets"
8207,"sithis' greatsword"
8208,"arm cops of imperial physique"
8209,"sithis' lightning staff"
821,"lightning staff of the night mother"
8210,"cloudy hindering poison ii"
8211,"cloudy damage health poison iii"
8212,"crafting motif 32: abah's watch legs"
8213,"fine chalk"
8214,"cloudy hindering poison viii"
8215,"escapist's poison ix"
8216,"the vicecanon's shield"
8217,"cloudy gradual ravage health poison viii"
8218,"galerion's necklace"
8219,"crafting motif 33: thieves guild helmets"
822,"mahogany shield of stamina"
8220,"cloudy damage health poison viii"
8221,"sithis' inferno staff"
8222,"axe of morihaus"
8223,"helmet of imperial physique"
8224,"the vicecanon's restoration staff"
8225,"gladiator's helmet"
8226,"the vicecanon's helmet"
8227,"sithis' shield"
8228,"sorcery-draining poison ix"
8229,"sithis' pauldron"
823,"truly superb glyph of stamina recovery"
8230,"cloudy gradual ravage health poison v"
8231,"restoration staff of morihaus"
8232,"necklace of imperial physique"
8233,"pauldron of morihaus"
8234,"necklace of morihaus"
8235,"sithis' maul"
8236,"maul of the armor master"
8237,"ring of the harbinger"
8238,"crafting motif 33: thieves guild belts"
8239,"sithis' helmet"
824,"hickory shield of magicka"
8240,"cloudy hindering poison v"
8241,"gradual ravage health poison ix"
8242,"lightning staff of imperial physique"
8243,"gold coast treasure map i"
8244,"prophecy-draining poison ix"
8245,"the vicecanon's necklace"
8246,"the vicecanon's inferno staff"
8247,"hindering poison ix"
8248,"resolve-draining poison ix"
8249,"necklace of the viper"
825,"voidsteel girdle of stamina"
8250,"coarse chalk"
8251,"unfathomable large heavy armor"
8252,"brutality-draining poison vii"
8253,"sithis' restoration staff"
8254,"jack of alkosh"
8255,"sithis' mace"
8256,"conspicuous poison v"
8257,"crafting motif 32: abah's watch helmets"
8258,"sithis' ice staff"
8259,"stealth-draining poison ix"
826,"recipe: tarragon chicken"
8260,"breaching poison ix"
8261,"cloudy damage health poison ii"
8263,"sithis' arm cops"
8264,"crafting motif 34: assassins league legs"
8265,"gold coast treasure map ii"
8266,"crafting motif 33: thieves guild maces"
8267,"restoration staff of flanking"
8268,"crafting motif 34: assassins league bows"
8269,"ring of flanking"
827,"minor glyph of health"
8270,"brutality-draining poison ix"
8271,"helmet of flanking"
8272,"nightshade"
8273,"the vicecanon's axe"
8274,"crafting motif 33: thieves guild staves"
8275,"lightning staff of morihaus"
8276,"brutality-draining poison i"
8277,"lightning staff of the viper"
8278,"battle axe of morihaus"
8279,"lightning staff of the dreugh king slayer"
828,"moderate glyph of reduce feat cost"
8280,"stealth-draining poison iv"
8281,"copper necklace of potion speed"
8283,"helm of imperial physique"
8284,"vulnerability poison ix"
8285,"shield of morihaus"
8286,"conspicuous poison i"
8287,"birch bow of decrease health"
8288,"crafting motif 32: abah's watch belts"
8289,"axe of the viper"
829,"ginkgo double brandy"
8290,"calcinium mace of poison"
8291,"defiling poison ii"
8292,"gladiator's restoration staff"
8293,"galerion's ice staff"
8294,"damage stamina poison viii"
8295,"minor glyph of prismatic onslaught"
8296,"pelinal's helm"
8297,"uncertainty poison viii"
8298,"damage stamina poison ii"
8299,"necklace of the dreugh king slayer"
83,"blackwood stuffed banana leaves"
8300,"steel greatsword of absorb health"
8301,"ring of the knightmare"
8302,"cloudy hindering poison vii"
8303,"maul of imperial physique"
8304,"speed-draining poison v"
8305,"lightning staff of varen's legacy"
8306,"savagery-draining poison vi"
8307,"birch lightning staff of poison"
8308,"gladiator's maul"
8309,"epaulets of varen's legacy"
831,"elsweyr corn fritters"
8310,"bow of the knightmare"
8311,"elegant ice staff"
8312,"essence of lingering health"
8313,"gladiator's greatsword"
8314,"inferno staff of the viper"
8315,"inferno staff of varen's legacy"
8316,"hindering poison vii"
8318,"elixir of vitality"
8319,"crafting motif 32: abah's watch bows"
832,"nightwood restoration staff of foulness"
8320,"the vicecanon's mace"
8321,"damage health poison vi"
8322,"ice staff of flanking"
8323,"galerion's restoration staff"
8324,"drain stamina poison i"
8325,"girdle of the lunar bastion"
8326,"greatsword of the harbinger"
8327,"mace of morihaus"
8328,"oak bow of weapon damage"
8329,"gladiator's lightning staff"
833,"magnus' shirt"
8330,"essence of protection"
8331,"eternal hunt battle axe"
8332,"shield of the knightmare"
8333,"mace of redistribution"
8334,"battle axe of imperial physique"
8335,"gladiator's bow"
8336,"bow of morihaus"
8337,"pelinal's maul"
8338,"restoration staff of imperial physique"
8339,"pelinal's helmet"
834,"recipe: five-fireball infusion"
8340,"gladiator's axe"
8341,"sword of the knightmare"
8342,"bow of the viper"
8343,"drain magicka poison ix"
8344,"vulnerability poison ii"
8345,"shield of imperial physique"
8346,"greatsword of morihaus"
8347,"gladiator's hat"
8348,"damage health poison iv"
8349,"damage stamina poison v"
835,"recipe: berveza vitae"
8350,"gladiator's mace"
8351,"cowardice poison ix"
8352,"lightning staff of the harbinger"
8353,"crafting motif 32: abah's watch staves"
8354,"vitality-draining poison ii"
8355,"drain stamina poison ii"
8356,"elegant necklace"
8357,"necklace of the knightmare"
8358,"galerion's ring"
8359,"damage health poison viii"
836,"iron greatsword of shock"
8360,"drain magicka poison iii"
8361,"inferno staff of morihaus"
8362,"cloudy hindering poison iv"
8363,"essence of vitality"
8364,"enervating poison iv"
8365,"ice staff of twilight remedy"
8366,"elegant axe"
8367,"damage health poison ii"
8368,"oak ice staff of hardening"
8369,"greatsword of flanking"
837,"recipe: radishes in rice"
8370,"savagery-draining poison ix"
8371,"dagger of varen's legacy"
8372,"battle axe of flanking"
8373,"greatsword of the viper"
8374,"gloves of twilight remedy"
8375,"sword of the viper"
8376,"greatsword of varen's legacy"
8378,"exemplary nirnhoned dagger"
8379,"crafting motif 32: abah's watch swords"
838,"helmet of ashen grip"
8380,"lightning staff of the knightmare"
8381,"escapist's poison v"
8382,"maiming poison v"
8383,"pelinal's arm cops"
8384,"damage magicka poison iii"
8385,"battle axe of the viper"
8386,"elegant maul"
8387,"inferno staff of the knightmare"
8389,"guards of alkosh"
8390,"gladiator's epaulets"
8391,"damage magicka poison v"
8392,"gauntlets of the lunar bastion"
8393,"elegant restoration staff"
8394,"crafting motif 32: abah's watch gloves"
8395,"gladiator's inferno staff"
8396,"pelinal's shield"
8397,"damage health poison i"
8398,"gradual health drain poison iii"
8399,"elegant lightning staff"
84,"aqua vitae"
840,"calcinium ore"
8400,"mace of the viper"
8401,"mace of the knightmare"
8402,"brutality-draining poison v"
8403,"ice staff of morihaus"
8404,"gradual health drain poison iv"
8405,"sorcery-draining poison v"
8406,"mace of the dreugh king slayer"
8407,"voidsteel dagger of weapon damage"
8408,"ward-draining poison ii"
8409,"fracturing poison iv"
841,"gilane garlicky greens"
8410,"the vicecanon's ice staff"
8411,"crafting motif 32: abah's watch shields"
8412,"dagger of imperial physique"
8413,"savagery-draining poison i"
8414,"gladiator's pauldron"
8416,"unknown craglorn armor"
8417,"restoration staff of the dreugh king slayer"
8418,"helm of the harbinger"
8419,"gladiator's battle axe"
842,"garron's cold betrayal"
8420,"inferno staff of imperial physique"
8421,"pact's helm"
8422,"sip of armor"
8423,"arm cops of alkosh"
8424,"potion of protection"
8425,"eternal hunt axe"
8426,"the vicecanon's lightning staff"
8427,"elegant shield"
8429,"ice staff of imperial physique"
843,"monumental glyph of health recovery"
8430,"ice staff of the dreugh king slayer"
8431,"bow of flanking"
8432,"hindering poison iv"
8433,"voidsteel greatsword of weapon damage"
8434,"fracturing poison ix"
8435,"pelinal's pauldron"
8436,"essence of creeping ravage health"
8437,"elegant greatsword"
8438,"elegant sword"
8439,"steel dagger of absorb stamina"
8440,"pelinal's bow"
8441,"vulnerability poison v"
8443,"belt of alkosh"
8444,"the vicecanon's bow"
8445,"pauldron of the knightmare"
8446,"ice staff of the viper"
8447,"crafting motif 32: abah's watch chests"
8448,"epaulets of twilight remedy"
8449,"exemplary nirnhoned sword"
845,"hat of syrabane"
8450,"shoes of twilight remedy"
8451,"defiling poison v"
8452,"maul of flanking"
8453,"galatite battle axe of poison"
8454,"crafting motif 32: abah's watch daggers"
8455,"exemplary nirnhoned shoes"
8456,"gladiator's sword"
8457,"defiling poison ix"
8458,"cloudy damage health poison vii"
8459,"inferno staff of flanking"
846,"ring of the shadow walker"
8460,"vulnerability poison i"
8461,"epaulets of imperial physique"
8462,"pauldron of the dreugh king slayer"
8463,"gladiator's dagger"
8464,"resolve-draining poison i"
8465,"battle axe of the dreugh king slayer"
8467,"hat of imperial physique"
8468,"crafting motif 32: abah's watch maces"
8469,"maul of the viper"
847,"leather arm cops"
8470,"tincture of ravage armor"
8474,"panacea of vitality"
8475,"maul of the knightmare"
8478,"sword of the harbinger"
8479,"hat of varen's legacy"
848,"gloves of hunding's rage"
8480,"damage stamina poison iii"
8481,"breeches of twilight remedy"
8482,"sword of varen's legacy"
8483,"axe of the knightmare"
8484,"cuirass of the lunar bastion"
8485,"moondancer hat"
8486,"shield of the dreugh king slayer"
8487,"greaves of the lunar bastion"
8489,"dagger of the dreugh king slayer"
849,"average glyph of increase magical harm"
8490,"pelinal's inferno staff"
8491,"boots of alkosh"
8492,"defiling poison iv"
8493,"crafting motif 33: thieves guild boots"
8494,"bracers"
8495,"axe of the dreugh king slayer"
8496,"restoration staff of varen's legacy"
8497,"drain health poison ii"
8498,"essence of ravage armor"
8499,"damage stamina poison iv"
85,"bleakrock treasure map ii"
850,"full-leather arm cops of stamina"
8500,"fracturing poison i"
8501,"greatsword of the knightmare"
8502,"pauldron of imperial physique"
8503,"cloudy hindering poison i"
8504,"vitality-draining poison iv"
8505,"moondancer breeches"
8506,"cloudy damage health poison i"
8507,"enervating poison ix"
8508,"damage magicka poison iv"
8509,"axe of imperial physique"
8510,"ice staff of varen's legacy"
8511,"crafting motif 32: abah's watch axes"
8512,"mace of imperial physique"
8514,"uncertainty poison i"
8515,"sip of vulnerability"
8516,"maul of the harbinger"
8517,"solution of ravage armor"
8518,"vulnerability poison iii"
8519,"prophecy-draining poison v"
852,"cotton gloves of stamina"
8520,"rubedite sword of weapon damage"
8521,"shield of the harbinger"
8522,"shield of the viper"
8523,"inferno staff of the dreugh king slayer"
8524,"lightning staff of tava's favor"
8525,"stealth-draining poison ii"
8526,"ash bow of decrease health"
8527,"gradual ravage health poison vi"
8528,"drain health poison i"
8529,"tincture of vitality"
853,"recipe: athlete's guzzle"
8530,"moondancer epaulets"
8531,"moondancer gloves"
8532,"mace of the harbinger"
8533,"damage stamina poison i"
8534,"drain stamina poison v"
8535,"tincture of creeping ravage health"
8536,"drain health poison iii"
8537,"uncertainty poison v"
8538,"rubedite sword of poison"
8539,"steel dagger of weapon damage"
854,"transmuted kwama shell"
8540,"savagery-draining poison ii"
8541,"calcinium maul of absorb health"
8542,"voidsteel dagger of decrease health"
8543,"protection-reversing poison vi"
8544,"voidsteel pauldrons"
8545,"protection-reversing poison v"
8546,"galerion's mace"
8547,"resolve-draining poison iv"
8548,"galatite sword of absorb magicka"
8549,"protection-reversing poison i"
8550,"conspicuous poison viii"
8551,"defiling poison i"
8552,"mace of varen's legacy"
8553,"damage health poison iii"
8554,"savagery-draining poison iii"
8555,"runebox: xivkyn tormentor"
8556,"resolve-draining poison v"
8557,"runebox: xivkyn dreadguard"
8558,"dram of lingering health"
8559,"conspicuous poison iii"
856,"recipe: bitterlemon tea"
8560,"elegant dagger"
8561,"vitality-draining poison vii"
8562,"sip of spell protection"
8563,"savagery-draining poison v"
8564,"dagger of the viper"
8565,"battle axe of varen's legacy"
8566,"vitality-draining poison viii"
8567,"gradual ravage health poison iii"
8568,"damage health poison vii"
8569,"pauldron of varen's legacy"
857,"necklace of agility"
8570,"bow of varen's legacy"
8571,"fracturing poison viii"
8572,"vitality-draining poison iii"
8573,"inferno staff"
8574,"elixir of ravage spell protection"
8575,"sip of lingering health"
8576,"distillate of protection"
8577,"dwarven dagger of poison"
8578,"speed-draining poison vii"
8579,"maple lightning staff of poison"
858,"ash inferno staff"
8580,"steel battle axe of poison"
8581,"enervating poison v"
8582,"gladiator's helm"
8583,"enervating poison i"
8584,"breaching poison iv"
8585,"gradual health drain poison viii"
8586,"steel dagger of absorb health"
8587,"speed-draining poison iii"
8588,"locket of cyrodiil's crest"
8589,"fracturing poison v"
859,"iron axe of shock"
8590,"enervating poison iii"
8591,"helmet of alkosh"
8592,"speed-draining poison i"
8593,"escapist's poison iii"
8594,"elixir of ravage armor"
8595,"brutality-draining poison iii"
8596,"bow of the dreugh king slayer"
8597,"sword of the dreugh king slayer"
8598,"elegant inferno staff"
8599,"elegant battle axe"
86,"arm cops of torug's pact"
860,"recipe: mintmead kaveh"
8600,"dagger of the knightmare"
8601,"ice staff of the knightmare"
8602,"sabatons of the lunar bastion"
8603,"runebox: xivkyn augur"
8604,"bow of the harbinger"
8605,"axe of the harbinger"
8606,"ice staff of the harbinger"
8607,"galerion's inferno staff"
8608,"galerion's hat"
8609,"galerion's shield"
861,"splendid glyph of foulness"
8610,"maul of the dreugh king slayer"
8611,"hindering poison v"
8612,"defiling poison viii"
8613,"defiling poison vi"
8614,"essence of defile"
8615,"dram of defile"
8616,"tincture of defile"
8617,"elixir of defile"
8618,"vitality-draining poison i"
8619,"vitality-draining poison vi"
862,"galatite gauntlets"
8620,"tincture of vulnerability"
8621,"protection-reversing poison iii"
8622,"sip of protection"
8623,"dram of protection"
8624,"elixir of protection"
8625,"gradual ravage health poison v"
8626,"gradual ravage health poison ii"
8627,"gradual ravage health poison viii"
8628,"potion of creeping ravage health"
8629,"sip of creeping ravage health"
863,"dagger of the arena"
8630,"elixir of creeping ravage health"
8631,"gradual health drain poison v"
8632,"gradual health drain poison i"
8633,"gradual health drain poison ii"
8634,"gradual health drain poison vi"
8635,"solution of lingering health"
8636,"tincture of lingering health"
8637,"elixir of lingering health"
